name,rate,fees,datetime
30-Year fixed-rate mortgage,3.55%," 0.8
 Fees/Points",2022-02-07 08:09:41
15-Year fixed-rate mortgage,2.77%," 0.7
 Fees/Points",2022-02-07 08:09:41
5/1-Year adjustable-rate mortgage,2.71%," 0.3
 Fees/Points",2022-02-07 08:09:41
