name,rate,fees,datetime
30-Year fixed-rate mortgage,3.11%," 0.7
 Fees/Points",2022-01-06 08:10:23
15-Year fixed-rate mortgage,2.33%," 0.7
 Fees/Points",2022-01-06 08:10:23
5/1-Year adjustable-rate mortgage,2.41%," 0.5
 Fees/Points",2022-01-06 08:10:23
