name,rate,fees,datetime
30-Year fixed-rate mortgage,3.45%," 0.7
 Fees/Points",2022-01-14 08:10:26
15-Year fixed-rate mortgage,2.62%," 0.7
 Fees/Points",2022-01-14 08:10:26
5/1-Year adjustable-rate mortgage,2.57%," 0.3
 Fees/Points",2022-01-14 08:10:26
