name,rate,fees,datetime
30-Year fixed-rate mortgage,3.69%," 0.8
 Fees/Points",2022-02-16 08:09:39
15-Year fixed-rate mortgage,2.93%," 0.8
 Fees/Points",2022-02-16 08:09:39
5/1-Year adjustable-rate mortgage,2.80%," 0.3
 Fees/Points",2022-02-16 08:09:39
