name,rate,fees,datetime
30-Year fixed-rate mortgage,3.12%," 0.6
 Fees/Points",2021-12-23 08:10:04
15-Year fixed-rate mortgage,2.34%," 0.7
 Fees/Points",2021-12-23 08:10:04
5/1-Year adjustable-rate mortgage,2.45%," 0.3
 Fees/Points",2021-12-23 08:10:04
