name,rate,fees,datetime
30-Year fixed-rate mortgage,3.55%," 0.7
 Fees/Points",2022-02-01 08:11:40
15-Year fixed-rate mortgage,2.80%," 0.6
 Fees/Points",2022-02-01 08:11:40
5/1-Year adjustable-rate mortgage,2.70%," 0.2
 Fees/Points",2022-02-01 08:11:40
