name,rate,fees,datetime
30-Year fixed-rate mortgage,3.12%," 0.6
 Fees/Points",2021-12-20 08:10:32
15-Year fixed-rate mortgage,2.34%," 0.7
 Fees/Points",2021-12-20 08:10:32
5/1-Year adjustable-rate mortgage,2.45%," 0.3
 Fees/Points",2021-12-20 08:10:32
